Date,open,high,low,adj_close,ema_short,ema_long,diff_ema,trend,volume
2020-01-14,144.2510528564453,167.68154907226562,144.06492614746094,165.95535278320312,158.78246370019997,151.03491220964298,7.747551490556987,1.0,16712318373
2020-01-15,165.734619140625,170.42567443847656,161.109619140625,166.23068237304688,163.74794316148405,156.11176272238848,7.636180439095568,1.0,15173694057
2020-01-16,166.33282470703125,167.0581512451172,159.7096405029297,164.39100646972656,164.17665204360486,158.87571859193667,5.300933451668186,1.0,13735193018
2020-01-17,164.4893798828125,173.0692138671875,162.77560424804688,170.7799530029297,168.5788527172433,162.84782825829046,5.731024458952845,1.0,14997091826
2020-01-18,170.7477264404297,178.52877807617188,166.7890167236328,175.3656768798828,173.10340217068162,167.02326973405604,6.080132436625576,1.0,14929342256
2020-01-19,175.46759033203125,177.2476348876953,163.67686462402344,166.9698486328125,169.01436647525068,167.005454664055,2.0089118111956736,1.0,13713374132
2020-01-20,166.9041290283203,169.11488342285156,162.33160400390625,167.12051391601562,167.7517981020652,167.04381928538305,0.7079788166821572,0.0,11144529787
2020-01-21,167.0604705810547,169.9101104736328,165.81971740722656,169.69715881347656,169.04870524313012,167.9284431492469,1.1202620938832126,0.0,9789369362
2020-01-22,169.60853576660156,171.00869750976562,166.77423095703125,168.29415893554688,168.54567437139193,168.05036470703877,0.49530966435315804,0.0,9209827928
2020-01-23,168.2957000732422,168.31224060058594,160.29531860351562,162.92855834960938,164.80093035683043,166.34294378184924,-1.5420134250188084,0.0,10396868698
2020-01-24,162.8993682861328,164.3094482421875,156.74974060058594,163.05117797851562,163.63442877128307,165.2456233297338,-1.611194558450734,0.0,10657671162
2020-01-25,163.06729125976562,163.22723388671875,158.63247680664062,161.283935546875,162.0674332883425,163.9250084362874,-1.8575751479449139,-1.0,8256956802
2020-01-26,161.17681884765625,168.22032165527344,160.2811279296875,168.0771026611328,166.07387953687095,165.30907638592666,0.7648031509442887,0.0,9261861590
2020-01-27,168.00885009765625,172.92291259765625,166.90109252929688,170.93089294433594,169.31188847518138,167.18304822240648,2.128840252774893,1.0,11004476145
2020-01-28,170.88485717773438,176.3703155517578,170.73806762695312,176.3703155517578,174.01750652623255,170.24550660029954,3.7719999259330166,1.0,11772875064
2020-01-29,176.34788513183594,178.8429718017578,175.0503387451172,175.0503387451172,174.70606133882234,171.84712984416493,2.858931494657412,1.0,10725267311
2020-01-30,174.91770935058594,186.26048278808594,172.3746337890625,184.6904754638672,181.3623374221856,176.1282673772715,5.234070044914091,1.0,12604789338
2020-01-31,184.73690795898438,185.4058380126953,176.29681396484375,180.16017150878906,180.56089347992122,177.472240093741,3.0886533861802263,1.0,11728616394
2020-02-01,180.11376953125,183.84555053710938,179.74517822265625,183.6739501953125,182.63626462351542,179.53948158575855,3.0967830377568646,1.0,11569697182
2020-02-02,183.53250122070312,193.0803985595703,180.1739501953125,188.61753845214844,186.62378050927077,182.56550521707396,4.058275292196811,1.0,14054425389
2020-02-03,188.60740661621094,193.4368896484375,188.0126953125,189.8650665283203,188.7846378553038,184.99869482735411,3.785943027949685,1.0,12392875241
2020-02-04,189.86172485351562,191.1114959716797,185.40362548828125,189.25059509277344,189.09527601361688,186.415995889175,2.679280124441874,1.0,11714191695
2020-02-05,189.29910278320312,206.8040008544922,188.752685546875,204.23023986816406,199.18525191664833,192.35407993420299,6.8311719824453405,1.0,14865434435
2020-02-06,204.12969970703125,214.59771728515625,201.90406799316406,212.33908081054688,207.95447117924735,199.0157489263077,8.938722252939641,1.0,16425589683
2020-02-07,212.31588745117188,223.14093017578125,212.30419921875,222.72605895996094,217.80219636638972,206.91918721242237,10.88300915396735,1.0,16673443564
2020-02-08,222.51097106933594,226.5880889892578,215.38629150390625,223.14651489257812,221.36507538384865,212.32829717292236,9.036778210926286,1.0,16741203125
2020-02-09,222.98223876953125,229.86424255371094,222.98223876953125,228.5785675048828,226.17407013120476,217.7450544401217,8.429015691083066,1.0,15031356241
2020-02-10,228.54913330078125,229.1846160888672,218.08004760742188,223.522705078125,224.4064934291516,219.67093810223784,4.7355553269137545,1.0,16210008511
2020-02-11,223.3849334716797,236.54713439941406,218.61761474609375,235.8511962890625,232.03629533575887,225.06435771463214,6.971937621126727,1.0,16964695963
2020-02-12,235.89822387695312,272.3988342285156,235.89627075195312,265.4061279296875,254.28285039837795,238.51161481332153,15.771235585056417,1.0,24545049386
2020-02-13,265.0527038574219,273.7410583496094,258.9225158691406,268.0992431640625,263.4937789088343,248.3741577730887,15.119621135745604,1.0,25801317504
2020-02-14,268.0232849121094,285.0564270019531,262.76251220703125,284.2174987792969,277.30959215580936,260.32193825078343,16.987653905025923,1.0,23558253463
2020-02-15,284.5613098144531,287.1236877441406,264.2796630859375,264.72857666015625,268.92224849204064,261.7908177322368,7.131430759803834,1.0,23682452994
2020-02-16,264.904052734375,272.8824462890625,242.48440551757812,259.89471435546875,262.9038924009927,261.1587832699687,1.7451091310239804,0.0,25152366643
2020-02-17,259.89056396484375,266.8712463378906,244.3353271484375,266.3634338378906,265.2102533589246,262.8936667987313,2.3165865601932865,0.0,26024080089
2020-02-18,266.5088195800781,283.1961364746094,261.4638977050781,281.944580078125,276.36647117172487,269.24397124013495,7.122499931589914,1.0,26511477187
2020-02-19,282.0362854003906,283.5379333496094,259.76397705078125,259.76397705078125,265.2981417577625,266.0839731720611,-0.7858314142986274,0.0,22679414413
2020-02-20,259.8198547363281,263.6954040527344,250.95126342773438,257.949462890625,260.3990225130042,263.37246974208074,-2.9734472290765552,-1.0,23229828870
2020-02-21,257.89111328125,267.0048522949219,255.6890869140625,265.6006164550781,263.86675180772016,264.1151853135976,-0.24843350587741497,0.0,20867593292
2020-02-22,265.55157470703125,266.38720703125,258.91314697265625,262.33172607421875,262.84340131871926,263.52069890019504,-0.6772975814757842,0.0,16906032862
2020-02-23,262.2784118652344,273.754150390625,261.96051025390625,273.754150390625,270.1172340333231,266.9318493980618,3.1853846352613004,1.0,19585998814
2020-02-24,273.705078125,275.5395202636719,259.6251525878906,265.2164306640625,266.85003178714936,266.3600431532773,0.4899886338720876,0.0,22400845640
2020-02-25,265.28338623046875,265.4314880371094,246.85899353027344,247.81759643554688,254.1617415527477,260.17922757984945,-6.017486027101739,-1.0,21878882134
2020-02-26,247.74020385742188,249.6497039794922,221.2665557861328,225.68026733398438,235.17409207357215,248.67957416350552,-13.505482089933366,-1.0,26235617201
2020-02-27,225.68704223632812,237.2289276123047,212.66452026367188,226.75338745117188,229.560288991972,241.37084525894707,-11.810556266975084,-1.0,25645522790
2020-02-28,226.98760986328125,234.2089385986328,216.34620666503906,226.760498046875,227.69376169524068,236.50072952139104,-8.806967826150355,-1.0,22563530559
2020-02-29,226.8334503173828,232.25662231445312,219.8485107421875,219.8485107421875,222.46359439320523,230.94998992817224,-8.486395534967016,-1.0,18181296376
2020-03-01,219.752685546875,226.67788696289062,214.13043212890625,218.97059631347656,220.13492900671943,226.9568587232013,-6.821929716481861,-1.0,18179807469
2020-03-02,218.7116241455078,232.81158447265625,217.28428649902344,230.5697784423828,227.09149529716169,228.16116529627638,-1.0696699991146943,0.0,20305587789
2020-03-03,230.5239715576172,232.3258056640625,221.732666015625,224.47962951660156,225.35025144345494,226.93398670304154,-1.5837352595866037,0.0,19853178572
2020-03-04,224.56533813476562,228.04042053222656,222.08888244628906,224.51797485351562,224.79540038349538,226.12864941986192,-1.3332490363665386,0.0,16567075208
2020-03-05,224.6418914794922,234.3644561767578,224.6418914794922,229.2681884765625,227.7772591122068,227.17516243876585,0.6020966734409399,0.0,18201291785
2020-03-06,229.16842651367188,243.5549774169922,228.7435760498047,243.52529907226562,238.27595241891268,232.6252079832788,5.650744435633868,1.0,19374772256
2020-03-07,243.7501983642578,249.97848510742188,237.55128479003906,237.85308837890625,237.99404305890837,234.36783478182403,3.626208277084345,1.0,19431652027
2020-03-08,237.7806854248047,237.7806854248047,200.6029815673828,200.68905639648438,213.1240519506257,223.14157532003227,-10.017523369406575,-1.0,21381823651
2020-03-09,201.31849670410156,207.45140075683594,192.2698974609375,201.986328125,205.6989027335419,216.08982625501653,-10.390923521474633,-1.0,23645428606
2020-03-10,202.86395263671875,205.71424865722656,198.0644989013672,200.76724243164062,202.41112919894104,210.98229831388883,-8.571169114947793,-1.0,18344930072
2020-03-11,200.76803588867188,202.9542999267578,184.36215209960938,194.8685302734375,197.382729915272,205.61104230040337,-8.228312385131375,-1.0,16984790291
2020-03-12,194.73892211914062,195.14793395996094,111.21070861816406,112.34712219238281,140.6923247666792,174.52306893105668,-33.83074416437748,-1.0,22134741655
2020-03-13,112.68999481201172,137.42953491210938,95.1843032836914,133.20181274414062,135.69865008498684,160.74931686874942,-25.05066678376258,-1.0,27864623061
2020-03-14,133.5824737548828,134.484375,122.41447448730469,123.30602264404297,127.43689845769093,148.2682187938461,-20.831320336155173,-1.0,12740784545
2020-03-15,123.24606323242188,132.2421417236328,121.85365295410156,125.21430206298828,125.95516752788916,140.58357988355968,-14.62841235567052,-1.0,12719251813
2020-03-16,124.9961166381836,124.9961166381836,105.17144012451172,110.60587310791016,115.72230458123649,130.59101095834276,-14.868706377106278,-1.0,15984904590
2020-03-17,110.40678405761719,118.98828125,110.40678405761719,113.9427490234375,114.5359342093705,125.04159031337419,-10.505656104003691,-1.0,12087490572
2020-03-18,113.8576431274414,116.02162170410156,111.74311065673828,114.84226989746094,114.7401580014308,121.64181684140304,-6.901658839972242,-1.0,11617854009
2020-03-19,114.83982849121094,140.52772521972656,114.73286437988281,136.59385681152344,129.30929054149257,126.62583016477657,2.683460376715999,1.0,16396753275
2020-03-20,136.64927673339844,150.8538055419922,122.60565948486328,132.73716735839844,131.59454175276315,128.66294256265053,2.931599190112621,1.0,18960388062
2020-03-21,133.1017608642578,135.972412109375,127.16375732421875,132.81871032714844,132.41065413568666,130.04819848414985,2.3624556515368056,1.0,13684083308
2020-03-22,132.85113525390625,136.15164184570312,122.90933227539062,123.32115173339844,126.3509858674945,127.80584956723271,-1.4548636997382118,-1.0,12497707224
2020-03-23,123.36598205566406,134.91160583496094,121.86788177490234,134.91160583496094,132.05806584580546,130.1744349898088,1.883630855996671,1.0,14149877968
2020-03-24,135.1941375732422,141.9485321044922,133.1687774658203,138.76144409179688,136.5269846764664,133.03677135713815,3.4902133193282623,1.0,14609068673
2020-03-25,138.9149627685547,141.40379333496094,134.30422973632812,136.19589233398438,136.30625644814506,134.08981168275358,2.2164447653914863,1.0,13433092920
2020-03-26,136.190673828125,138.83056640625,134.8860321044922,138.36155700683594,137.67645682060564,135.51372679078102,2.1627300298246155,1.0,11367261176
2020-03-27,138.36993408203125,139.90269470214844,133.9379425048828,133.9379425048828,135.18411394345708,134.98846536214828,0.19564858130880225,0.0,11396286629
2020-03-28,134.03274536132812,134.03274536132812,126.96218872070312,130.9864959716797,132.38570196227215,133.6544755653254,-1.268773603053262,0.0,12162403960
2020-03-29,131.0153350830078,131.17408752441406,125.4500503540039,125.58373260498047,127.8510557240777,130.9642279118771,-3.1131721877993925,-1.0,9938133669
2020-03-30,125.57789611816406,133.91146850585938,125.28968048095703,132.904541015625,131.22004591844257,131.61099894645972,-0.3909530280171509,0.0,11841123306
2020-03-31,132.8209228515625,134.27413940429688,131.65289306640625,133.59356689453125,132.802393235835,132.27185492915024,0.5305383066847753,0.0,11065246317
2020-04-01,133.61231994628906,135.63455200195312,129.73094177246094,135.63455200195312,134.69049907991374,133.39275395341787,1.2977451264958688,0.0,12456564435
2020-04-02,135.732177734375,146.78709411621094,135.732177734375,142.02914428710938,139.58292921804414,136.27155073131505,3.3113784867290974,1.0,15322861686
2020-04-03,142.11045837402344,146.89987182617188,139.619384765625,142.09130859375,141.25518213518137,138.21147001879336,3.043712116388008,1.0,13184603402
2020-04-04,142.21517944335938,145.37730407714844,140.121826171875,145.21939086914062,143.89798795782087,140.54744363557577,3.3505443222450992,1.0,11946658257
2020-04-05,145.26101684570312,146.12852478027344,142.10208129882812,143.54664611816406,143.66376006471634,141.54717779643855,2.1165822682777957,1.0,11280993591
2020-04-06,143.60821533203125,169.27264404296875,143.5446014404297,169.13587951660156,160.64517303263983,150.74341170315955,9.90176132948028,1.0,21636382525
2020-04-07,169.14744567871094,175.20413208007812,164.2033233642578,165.10194396972656,163.61635365736433,155.52958912534856,8.086764532015764,1.0,21659346091
2020-04-08,165.24032592773438,173.21026611328125,164.49319458007812,172.64173889160156,169.63327714685582,161.2336390474329,8.39963809942293,1.0,17063110836
2020-04-09,172.76126098632812,172.8977813720703,167.98712158203125,170.80714416503906,170.41585515897796,164.4248074199683,5.991047739009673,1.0,14901696210
2020-04-10,170.8292694091797,170.94976806640625,154.9144744873047,158.41244506835938,162.41358176523224,162.42068663609865,-0.007104870866413648,0.0,17980944616
2020-04-11,158.5389862060547,161.16757202148438,155.29833984375,158.2160186767578,159.61520637291596,161.01913064965171,-1.4039242767357507,0.0,13555089447
2020-04-12,158.23239135742188,164.51695251464844,156.3205108642578,161.14242553710938,160.63335248237823,161.06022894547093,-0.42687646309269667,0.0,15123721386
2020-04-13,160.72067260742188,160.74969482421875,151.61448669433594,156.27955627441406,157.73082167706877,159.46667138845197,-1.7358497113831959,-1.0,16465282133
2020-04-14,156.35595703125,160.94427490234375,155.86593627929688,157.5963897705078,157.64120040602813,158.84324418247058,-1.2020437764424514,0.0,14723156630
2020-04-15,157.56564331054688,160.71112060546875,152.80284118652344,153.28689575195312,154.7383306366448,156.99112803896477,-2.2527974023199704,-1.0,14171753737
2020-04-16,153.20042419433594,173.1572723388672,150.3594207763672,172.15737915039062,166.3510296458087,162.04654507610672,4.30448456970197,1.0,22910469236
2020-04-17,172.2794189453125,174.27590942382812,169.75157165527344,171.63858032226562,169.8760634301133,165.2438901581597,4.632173271953604,1.0,16714684266
2020-04-18,171.61807250976562,187.9404754638672,171.61807250976562,186.91400146484375,181.23468878660026,172.46726059372108,8.76742819287918,1.0,20160323443
2020-04-19,186.8619842529297,188.0989227294922,180.12081909179688,181.61495971679688,181.48820274006468,175.51649363474635,5.971709105318325,1.0,19146038381
2020-04-20,181.480224609375,186.0835418701172,170.32127380371094,172.2971649169922,175.36084419134968,174.4433840621616,0.917460129188072,0.0,21266681335
2020-04-21,172.01771545410156,175.178466796875,170.55284118652344,172.73770141601562,173.61208234112698,173.87482318011294,-0.26274083898596245,0.0,16458767984
2020-04-22,172.67039489746094,183.75100708007812,171.82659912109375,182.59957885742188,179.60374668532359,176.78307507254922,2.820671612774362,1.0,17994666395
2020-04-23,182.62017822265625,189.0888671875,180.3406524658203,185.02867126464844,183.22036307154016,179.53160713658227,3.6887559349578964,1.0,21275740032
2020-04-24,185.22210693359375,190.21038818359375,185.22210693359375,189.2369384765625,187.23141334155505,182.76671758324233,4.464695758312729,1.0,16788555028
2020-04-25,189.2073974609375,196.79237365722656,188.45953369140625,195.5153045654297,192.7540074908048,187.01624657730477,5.73776091350004,1.0,18260969748
2020-04-26,195.41358947753906,199.344970703125,194.76806640625,197.31753540039062,195.7963594305287,190.45000951833336,5.346349912195336,1.0,18335367012
2020-04-27,197.47572326660156,199.55279541015625,193.45416259765625,197.22471618652344,196.74859726785851,192.7082450743967,4.040352193461814,1.0,18670194595
2020-04-28,197.2735137939453,198.7865447998047,194.84942626953125,198.41539001464844,197.85979243238512,194.61062672114727,3.2491657112378505,1.0,18217507467
2020-04-29,198.46519470214844,218.4546356201172,198.12451171875,216.96823120117188,210.5987516115763,202.06316154782212,8.53559006375417,1.0,26397548759
2020-04-30,216.9091339111328,227.52969360351562,206.43692016601562,207.60205078125,208.60095105802543,203.90945795896474,4.691493099060693,1.0,28089191904
2020-05-01,207.9017333984375,217.62802124023438,207.7808837890625,214.21910095214844,212.3463843207741,207.34600562335928,5.000378697414817,1.0,20816320834
2020-05-02,214.23008728027344,215.8475341796875,212.87867736816406,215.32537841796875,214.33238038557053,210.00579655489574,4.326583830674792,1.0,18260876092
2020-05-03,215.35206604003906,219.2708740234375,208.69236755371094,210.9331512451172,212.0662276252683,210.31491478496955,1.751312840298766,0.0,20469034664
2020-05-04,210.89085388183594,211.82838439941406,199.0477294921875,208.17401123046875,209.47141669540193,209.60128026680263,-0.1298635714007048,0.0,22602446422
2020-05-05,208.01300048828125,211.77862548828125,204.0311279296875,206.77439880371094,207.67340476760793,208.65898644577206,-0.9855816781641238,0.0,19004689099
2020-05-06,206.48135375976562,211.5346221923828,204.04087829589844,204.0557861328125,205.26165901107765,207.1245863414522,-1.8629273303745322,0.0,20343543799
2020-05-07,203.91285705566406,214.39247131347656,202.07484436035156,212.28941345214844,209.9468286384582,208.84619537835093,1.1006332601072586,0.0,23594744655
2020-05-08,212.1982421875,216.3276824951172,208.8307342529297,212.9915771484375,211.97666097844441,210.2279893017131,1.7486716767313055,0.0,20445139356
2020-05-09,213.1421661376953,214.73912048339844,209.07151794433594,211.60012817382812,211.72563910870022,210.68536892575148,1.0402701829487455,0.0,18950547549
2020-05-10,211.5522003173828,211.5522003173828,182.71116638183594,188.5995635986328,196.30825543532194,203.32343381671194,-7.015178381390001,-1.0,25211575193
2020-05-11,188.63218688964844,191.36233520507812,180.7183380126953,185.912841796875,189.3779796763573,197.51990314343297,-8.141923467075657,-1.0,20054601647
2020-05-12,185.87733459472656,191.60134887695312,185.70179748535156,189.3125,189.33432655878576,194.784102095622,-5.449775536836228,-1.0,15899726284
2020-05-13,189.3740997314453,200.19732666015625,189.12770080566406,199.1932830810547,195.90696424029838,196.2538290907662,-0.3468648504678242,0.0,17054662289
2020-05-14,198.89151000976562,204.1175994873047,196.8688201904297,202.9490966796875,200.60171919989114,198.48558495373996,2.1161342461511765,1.0,20150524861
2020-05-15,202.9553985595703,203.56639099121094,193.75567626953125,195.62266540527344,197.28235000347934,197.53127843758443,-0.24892843410509613,0.0,16602342092
2020-05-16,195.61338806152344,202.7711944580078,194.5015869140625,200.6771240234375,199.54553268345146,198.5798936328688,0.9656390505826664,0.0,15379081645
2020-05-17,200.60887145996094,209.1609344482422,200.10279846191406,207.15869140625,204.62097183198384,201.43949289066254,3.181478941321302,1.0,15470397303
2020-05-18,207.17977905273438,215.90846252441406,207.10906982421875,214.52505493164062,211.22369389842171,205.80134690432192,5.422346994099797,1.0,17411566928
2020-05-19,214.6049346923828,214.6049346923828,210.14305114746094,213.45111083984375,212.70863852603642,208.35126821616254,4.357370309873886,1.0,14346192779
2020-05-20,213.4462432861328,214.71682739257812,207.97581481933594,210.09674072265625,210.967373323783,208.93309238499378,2.034280938789209,0.0,12730175511
2020-05-21,210.129150390625,211.62518310546875,193.346435546875,199.88360595703125,203.57819507928184,205.91659690900624,-2.338401829724404,-1.0,13308321229
2020-05-22,199.8371124267578,208.59153747558594,198.04086303710938,207.169189453125,205.9721913285106,206.33412775704582,-0.36193642853521624,0.0,12041592114
2020-05-23,207.19448852539062,210.38645935058594,205.29421997070312,208.69439697265625,207.78699509127435,207.12088416224933,0.6661109290250238,0.0,10665476768
2020-05-24,208.716064453125,210.59507751464844,202.37034606933594,202.37034606933594,204.1758957433154,205.53737146461154,-1.3614757212961308,0.0,11833299572
2020-05-25,201.98265075683594,206.3614501953125,200.6675567626953,205.3197479248047,204.93846386430826,205.4648302846759,-0.5263664203676512,0.0,10415044124
2020-05-26,205.2595672607422,205.75254821777344,200.2642822265625,201.90231323242188,202.91436344305066,204.27732460059124,-1.3629611575405818,0.0,10159741290
2020-05-27,201.89300537109375,208.86343383789062,201.78506469726562,208.86343383789062,206.88041037294397,205.80602767969103,1.074382693252943,0.0,10631034756
2020-05-28,208.88543701171875,220.27650451660156,206.24266052246094,219.84042358398438,215.52041918030423,210.48415964778883,5.036259532515402,1.0,12212469604
2020-05-29,219.925048828125,224.2168731689453,218.23805236816406,220.6751251220703,218.95688980814828,213.88114813921598,5.075741668932295,1.0,12265816557
2020-05-30,220.7172088623047,243.94314575195312,218.7444610595703,242.34559631347656,234.54936081170047,223.36929753063615,11.18006328106432,1.0,15027397867
2020-05-31,242.35137939453125,244.04525756835938,230.05282592773438,230.9757080078125,232.1669256091085,225.90476768969492,6.262157919413568,1.0,12234904813
2020-06-01,230.86026000976562,248.2362823486328,230.48805236816406,246.99176025390625,242.05014870564034,232.93376521109872,9.116383494541623,1.0,13951727936
2020-06-02,246.82818603515625,252.2220001220703,233.2252960205078,237.21905517578125,238.82941968573428,234.36219519932624,4.467224486408043,1.0,13782107567
2020-06-03,237.3952178955078,244.1793212890625,235.46444702148438,244.1793212890625,242.39602075461974,237.63457056257167,4.761450192048073,1.0,9861760817
2020-06-04,244.10528564453125,245.92897033691406,236.7653045654297,244.4263916015625,243.74960131924823,239.89851090890193,3.851090410346302,1.0,10170414304
2020-06-05,244.34959411621094,247.32949829101562,240.6820526123047,241.22198486328125,242.0645236819369,240.33966889369503,1.7248547882418563,0.0,9293963914
2020-06-06,241.20135498046875,245.98104858398438,239.7245330810547,241.9313201904297,241.9757213542654,240.87021932593993,1.1055020283254748,0.0,8114873845
2020-06-07,241.9080810546875,245.4352569580078,236.32525634765625,245.16725158691406,244.10340817603117,242.30256341293133,1.8008447630998319,0.0,9544883157
2020-06-08,245.17857360839844,246.64419555664062,241.5421905517578,246.30990600585938,245.57440672924997,243.6383442772407,1.9360624520092813,0.0,8076783299
2020-06-09,246.17501831054688,248.34243774414062,242.3385467529297,244.9114532470703,245.1324377411302,244.06271393385055,1.0697238072796438,0.0,8446545788
2020-06-10,244.8220672607422,248.65115356445312,242.8197479248047,247.4449462890625,246.6741101064184,245.1901247189212,1.4839853874971993,0.0,8792990206
2020-06-11,247.5485382080078,249.8883056640625,229.94297790527344,231.70266723632812,236.69314819302488,240.69430555805684,-4.001157365031958,-1.0,12356528860
2020-06-12,231.62545776367188,239.3546905517578,229.6450653076172,237.4932098388672,237.22652262358642,239.6272736516603,-2.40075102807387,-1.0,8868955009
2020-06-13,237.54461669921875,239.19309997558594,235.88967895507812,238.90884399414062,238.3480702039559,239.38779709915374,-1.0397268951978447,0.0,7141624980
2020-06-14,238.9681854248047,239.10145568847656,232.95819091796875,234.1147003173828,235.52582361290717,237.63009817189678,-2.1042745589896015,0.0,7439385176
2020-06-15,234.0583038330078,234.2378387451172,221.24176025390625,229.9289093017578,231.79454740547428,235.06303521518376,-3.268487809709484,-1.0,10536099884
2020-06-16,229.76229858398438,236.39430236816406,228.4261474609375,234.41616821289062,233.5422946104185,234.84741288108603,-1.3051182706675206,0.0,7965648016
2020-06-17,234.49237060546875,235.9540557861328,229.34164428710938,233.0282745361328,233.1996145608947,234.2410334327683,-1.0414188718735886,0.0,7701391592
2020-06-18,232.89869689941406,234.57064819335938,228.95143127441406,232.10116577148438,232.46731536795448,233.5277442123403,-1.0604288443858252,0.0,6713800872
2020-06-19,231.95497131347656,232.15411376953125,226.79518127441406,227.13829040527344,228.91463205950046,231.39792627665133,-2.4832942171508705,-1.0,6946372590
2020-06-20,226.9763641357422,231.4490203857422,226.640625,229.27426147460938,229.15438500290642,230.690038009304,-1.535653006397581,0.0,6252830566
2020-06-21,229.2161407470703,232.35894775390625,228.4929962158203,228.9898223876953,229.04467659276568,230.12329946876775,-1.078622876002072,0.0,5600408178
2020-06-22,229.0033721923828,243.77601623535156,228.9347381591797,242.53318786621094,238.03701744172918,234.25992893458215,3.7770885071470275,1.0,9079586552
2020-06-23,242.53701782226562,244.86441040039062,239.75973510742188,244.14215087890625,242.10710639984723,237.5540029160235,4.553103483823719,1.0,6624530348
2020-06-24,244.18592834472656,248.50802612304688,232.8077392578125,235.7724609375,237.88400942494908,236.960155589849,0.9238538351000898,0.0,8815030025
2020-06-25,235.70285034179688,236.05340576171875,230.29660034179688,232.94448852539062,234.59099549191012,235.62159990169621,-1.0306044097860934,0.0,7010426122
2020-06-26,232.8774871826172,233.9019317626953,229.25946044921875,229.6680450439453,231.30902852660026,233.63708161577924,-2.3280530891789795,-1.0,7187490226
2020-06-27,229.63148498535156,232.49342346191406,220.5645751953125,222.9597930908203,225.74287156941364,230.07798544079296,-4.3351138713793205,-1.0,6918380955
2020-06-28,222.91448974609375,228.59828186035156,219.47267150878906,225.34716796875,225.47906916897122,228.50104628344533,-3.0219771144741117,-1.0,6205925718
2020-06-29,225.36143493652344,229.90321350097656,222.25498962402344,228.1948699951172,227.28960305306853,228.3989875206693,-1.109384467600762,0.0,6726164653
2020-06-30,227.9684295654297,229.476806640625,224.815185546875,226.31500244140625,226.63986931196033,227.70432582758158,-1.0644565156212593,0.0,6094093001
2020-07-01,226.13458251953125,232.75611877441406,224.8357391357422,231.11341857910156,229.62223549005446,228.84069007808822,0.781545411966249,0.0,6463737443
2020-07-02,231.28890991210938,232.39688110351562,225.4619598388672,229.39219665527344,229.4688762668671,229.0245256038166,0.44435066305049986,0.0,6212210566
2020-07-03,229.31895446777344,229.6293182373047,224.91397094726562,225.38706970214844,226.747671890388,227.81204030326057,-1.0643684128725681,0.0,5109032700
2020-07-04,225.28848266601562,230.05413818359375,225.13331604003906,229.07411193847656,228.29863192244704,228.23273084833258,0.06590107411446411,0.0,5228310135
2020-07-05,228.9761962890625,229.85671997070312,224.54449462890625,227.6645965576172,227.87594167922714,228.04335275142748,-0.16741107220033768,0.0,5292172429
2020-07-06,227.6850128173828,242.13270568847656,227.02952575683594,241.51022338867188,236.96546281885696,232.53230963050896,4.433153188348001,1.0,8782917553
2020-07-07,240.97259521484375,242.68185424804688,234.21865844726562,239.07553100585938,238.37217494352524,234.71338342229242,3.658791521232814,1.0,6441497597
2020-07-08,239.15997314453125,248.30886840820312,238.39837646484375,246.67001342773438,243.90406726633134,238.69892675743972,5.205140508891617,1.0,9892586411
2020-07-09,246.748291015625,247.2916717529297,239.89865112304688,243.01596069335938,243.31199621768337,240.13793806941294,3.174058148270433,1.0,8429099199
